FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
1445,0.812551,1.07531,0,0.686182,0.272773,0.026626,0.586799,0,49.3263,3.46024,2573.34,4303,350,9842,1878.04,2495,349,5382,1183
1446,0.8251,1.09922,0,0.707938,0.273168,0.028961,0.769028,0,49.3553,3.70342,2577.04,4377,350,9842,1879.77,2534,349,5382,1183.93
1447,0.811009,1.09521,0,0.711581,0.271179,0.025305,0.767623,0,49.3806,3.68191,2580.73,4225,350,9842,1881.39,2454,349,5382,1184.81
1448,0.797638,1.02323,0,0.718388,0.274457,0.027405,0.705816,0,49.408,3.54693,2584.27,4329,350,9842,1883.08,2509,349,5382,1185.72
1449,0.782692,1.04536,0,0.730308,0.286496,0.053217,0.691432,0,49.4612,3.5895,2587.86,4279,350,9842,1884.74,2488,349,5382,1186.62
1450,0.769967,1.02262,0,0.734904,0.298959,0.083028,0.696079,0,49.5442,3.60556,2591.47,4362,350,9842,1886.45,2525,349,5382,1187.54
1451,0.748763,1.03916,0,0.815181,0.276222,0.025681,0.689777,0,49.5699,3.59478,2595.06,4379,350,9842,1888.16,2528,349,5382,1188.47
1452,0.743051,1.05825,0,0.824073,0.307229,0.026444,0.539666,0,49.5964,3.49871,2598.56,4392,350,9842,1889.89,2539,349,5382,1189.4
1453,0.718395,1.04305,0,0.804421,0.291228,0.024478,0.551658,0,49.6208,3.43323,2601.99,4262,350,9842,1891.52,2468,349,5382,1190.28
1454,0.688185,1.01025,0,0.797195,0.335051,0.052487,0.716147,0,49.6733,3.59931,2605.59,4413,350,9842,1893.26,2554,349,5382,1191.22
1455,0.661969,1.02803,0,0.784943,0.331773,0.079462,0.816045,0,49.7528,3.70222,2609.3,4471,350,9842,1895.03,2586,349,5382,1192.18
1456,0.651751,1.04908,0,0.836764,0.352591,0.026197,0.581918,0,49.779,3.4983,2612.79,4440,350,9842,1896.77,2573,349,5382,1193.12
1457,0.61822,1.05651,0,0.815191,0.292212,0.08112,0.692634,0,49.8601,3.55589,2616.35,4291,350,9842,1898.42,2492,349,5382,1194.02
1458,0.61578,0.961571,0,0.856795,0.280825,0.084124,0.639744,0,49.9442,3.43884,2619.79,4320,350,9842,1900.08,2506,349,5382,1194.91
1459,0.631475,1.01975,0,0.839454,0.281398,0.02844,0.697135,0,49.9727,3.49765,2623.29,4352,350,9842,1901.76,2521,349,5382,1195.82
1460,0.586651,1.00272,0,0.832426,0.316317,0.026911,0.544296,0,49.9996,3.30932,2626.6,4410,350,9842,1903.48,2551,349,5382,1196.75
1461,0.594648,1.0374,0,0.794879,0.296252,0.028424,0.691527,0,50.028,3.44313,2630.04,4448,350,9842,1905.22,2572,349,5382,1197.69
1462,0.645461,1.03075,0,0.853659,0.295876,0.029714,0.558171,0,50.0577,3.41363,2633.45,4523,350,9842,1907.01,2613,349,5382,1198.66
1463,0.641921,1.06223,0,0.855889,0.30036,0.054662,0.859027,0,50.1124,3.77409,2637.23,4623,350,9842,1908.87,2671,349,5382,1199.67
1464,0.643142,1.10503,0,0.808627,0.316166,0.049129,1.11363,0,50.1615,4.03572,2641.26,4703,350,9842,1910.77,2715,349,5382,1200.7
1465,0.656691,1.1345,0,0.843379,0.356638,0.11443,1.25304,0,50.2759,4.35868,2645.62,4786,350,9842,1912.74,2755,349,5382,1201.76
1466,0.653284,1.16607,0,0.870906,0.328197,0.02766,0.747351,0,50.3036,3.79346,2649.41,4841,350,9842,1914.73,2778,349,5382,1202.84
1467,0.652386,1.16691,0,0.874981,0.36831,0.028084,0.833592,0,50.3317,3.92426,2653.34,4795,350,9842,1916.7,2759,349,5382,1203.9
1468,0.639178,1.1074,0,0.833098,0.314912,0.054223,0.594966,0,50.3859,3.54378,2656.88,4791,350,9842,1918.66,2760,349,5382,1204.96
1469,0.630474,1.09366,0,0.822753,0.350851,0.025362,0.560895,0,50.4113,3.48399,2660.37,4836,350,9842,1920.64,2780,349,5382,1206.03
