FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
107,6.74267,13.9625,24.3957,7.85871,6.22292,0.116692,9.9749,0,21.6408,69.2741,4680.13,40155,25785,40454,30108.6,21411,14135,21568,16316.2
108,6.64728,13.6931,24.2202,7.82841,7.1943,0.112554,10.5466,0,21.7534,70.2424,4750.37,39876,25785,40454,30199.1,21280,14135,21568,16362.2
109,6.66436,13.7805,23.9633,6.99463,6.85184,0.113159,10.1756,0,21.8665,68.5434,4818.91,40045,25785,40454,30289.4,21364,14135,21568,16408.1
110,6.59127,13.9382,23.4098,6.90581,6.87548,0.113437,10.9077,0,21.98,68.7418,4887.66,40298,25785,40454,30380.4,21497,14135,21568,16454.3
111,6.56346,14.15,23.4064,7.27726,6.89716,0.117096,9.74134,0,22.0971,68.1526,4955.81,40231,25785,40454,30469.1,21458,14135,21568,16499.4
112,6.58383,13.834,23.707,8.15093,6.83657,0.12124,9.99943,0,22.2183,69.233,5025.04,41970,25785,41970,30571.8,22331,14135,22331,16551.5
113,7.29926,14.5637,26.0737,9.30261,7.62652,0.273014,15.0517,0,22.4913,80.1904,5105.23,43615,25785,43615,30687.2,23181,14135,23181,16610.1
114,8.04464,15.6694,29.2322,10.0903,8.58333,0.135619,11.7566,0,22.6269,83.512,5188.74,44979,25785,44979,30812.6,23857,14135,23857,16673.7
115,8.90149,16.6316,30.966,10.859,9.42076,4.32009,14.41,0,26.947,95.5089,5284.25,47086,25785,47086,30954.1,24919,14135,24919,16745.4
116,9.91226,18.0169,32.0575,11.4744,8.65041,0.14458,16.6714,0,27.0916,96.9274,5381.18,47886,25785,47886,31100.1,25332,14135,25332,16819.4
117,10.4246,18.8212,32.2068,11.3521,9.29861,0.145256,10.4794,0,27.2369,92.7279,5473.91,49233,25785,49233,31255.1,26053,14135,26053,16898.3
118,10.3873,19.2974,32.6198,10.7093,10.6432,0.145095,11.811,0,27.382,95.613,5569.52,51007,25785,51007,31422.4,26977,14135,26977,16983.8
119,10.1365,20.4078,33.3268,10.9387,11.0688,0.14938,12.7303,0,27.5313,98.7583,5668.28,53876,25785,53876,31611.1,28419,14135,28419,17079.8
120,9.90842,21.73,33.9185,11.1662,9.37931,0.323545,17.3187,0,27.8549,103.745,5772.02,56983,25785,56983,31822.6,30003,14135,30003,17187.5
121,9.99157,22.6871,36.0785,11.53,12.1021,0.158071,16.7593,0,28.013,109.307,5881.33,59057,25785,59057,32047.6,31078,14135,31078,17302.3
122,10.4451,24.1502,38.5168,12.3718,13.5034,0.161786,14.2276,0,28.1747,113.377,5994.71,59832,25785,59832,32275.4,31479,14135,31479,17418.5
123,11.1827,25.0067,41.4764,12.5928,12.4091,0.553755,16.6695,0,28.7285,119.891,6114.6,61816,25785,61816,32515.5,32517,14135,32517,17541.3
124,12.3852,27.6141,44.0904,13.4258,12.8561,0.177258,24.958,0,28.9058,135.507,6250.11,65043,25785,65043,32777.9,34163,14135,34163,17675.3
125,13.7131,30.5254,48.4724,14.8174,14.3553,0.187844,29.2467,0,29.0936,151.318,6401.42,68239,25785,68239,33061.6,35788,14135,35788,17820.2
126,14.559,33.7776,51.9617,16.5934,19.853,0.1915,31.7856,0,29.2851,168.722,6570.14,69545,25785,69545,33351.1,36455,14135,36455,17968.1
127,14.3375,33.9578,51.9029,15.5667,17.8976,0.192141,20.6403,0,29.4772,154.495,6724.64,69475,25785,69545,33635.5,36404,14135,36455,18113.3
128,13.207,32.3796,49.3262,15.5221,18.6917,0.190422,24.5987,0,29.6677,153.916,6878.56,67180,25785,69545,33897.6,35240,14135,36455,18247.1
129,11.6386,28.8063,44.7568,15.3941,18.3474,0.589551,25.6836,0,30.2572,145.216,7023.77,63296,25785,69545,34125.5,33246,14135,36455,18363.4
130,10.1985,25.3545,39.875,17.346,16.0832,4.01636,20.2876,0,34.2736,133.161,7156.93,58438,25785,69545,34312.5,30777,14135,36455,18458.9
131,8.89647,22.4846,36.8369,13.5538,13.9362,1.70342,10.9913,0,35.977,108.403,7265.34,50618,25785,69545,34437,26777,14135,36455,18522.4
132,7.91879,18.2429,31.6767,9.30319,10.2994,0.344342,10.4415,0,36.3213,88.2269,7353.56,44100,25785,69545,34510.2,23471,14135,36455,18559.8
133,7.13044,15.3651,27.5919,7.62237,8.19397,0.161301,8.96509,0,36.4826,75.0302,7428.59,43171,25785,69545,34575.3,22992,14135,36455,18593.2
134,6.95523,14.9478,26.0527,7.83402,7.51599,0.154919,8.80309,0,36.6376,72.2637,7500.86,42762,25785,69545,34636.4,22781,14135,36455,18624.4
135,7.04558,14.9471,26.6395,15.4995,8.48349,0.148474,10.0037,0,36.786,82.7674,7583.62,42187,25785,69545,34692.3,22489,14135,36455,18653.1
136,7.18179,14.3703,26.3078,26.0924,7.40308,0.146616,11.874,0,36.9326,93.3759,7677,43080,25785,69545,34754,22944,14135,36455,18684.6
137,7.68952,14.7691,27.2056,31.8008,7.07945,9.61447,14.3999,0,46.5471,112.559,7789.56,43338,25785,69545,34816.7,23088,14135,36455,18716.7
138,7.89282,14.8467,27.405,14.1227,7.14648,0.145769,14.4795,0,46.6929,86.039,7875.6,43481,25785,69545,34879.5,23167,14135,36455,18749
139,8.17422,15.2365,27.5614,17.0208,6.95865,0.144864,13.5992,0,46.8377,88.6955,7964.29,43355,25785,69545,34940.4,23118,14135,36455,18780.4
140,8.38278,14.9124,27.5072,13.6346,6.02551,0.145573,12.3083,0,46.9833,82.9164,8047.21,42626,25785,69545,34995.3,22750,14135,36455,18808.8
141,8.44649,14.4887,27.7802,12.2683,5.81289,0.145039,11.5809,0,47.1284,80.5225,8127.73,42256,25785,69545,35046.8,22541,14135,36455,18835.2
142,8.62934,14.5311,28.2084,11.3538,6.2266,0.146318,10.1006,0,47.2747,79.1963,8206.93,42190,25785,69545,35097.1,22495,14135,36455,18861
143,8.7475,14.512,27.4015,12.1745,5.61123,0.144198,11.7113,0,47.4189,80.3022,8287.23,42113,25785,69545,35146.2,22456,14135,36455,18886.2
144,8.7266,14.6436,27.1668,12.7842,5.39443,0.14288,11.4137,0,47.5618,80.2722,8367.5,41306,25785,69545,35189,22043,14135,36455,18908.1
145,8.51669,14.2386,26.1854,14.1657,5.84019,0.139783,11.7262,0,47.7015,80.8126,8448.32,40178,25785,69545,35223.4,21472,14135,36455,18925.8
146,8.2489,13.858,25.6332,12.4465,5.70677,0.13542,8.45336,0,47.837,74.4822,8522.8,38664,25785,69545,35246.9,20701,14135,36455,18937.9
147,7.93434,12.9839,24.2952,12.184,4.5236,0.133531,11.8879,0,47.9705,73.9425,8596.74,37834,25785,69545,35264.5,20286,14135,36455,18947.1
148,7.67592,12.6596,23.6335,10.3277,5.50131,0.135009,7.04914,0,48.1055,66.9822,8663.72,37255,25785,69545,35278,19984,14135,36455,18954.1
149,7.46177,12.4751,22.516,7.04781,5.09903,0.128283,8.30622,0,48.2338,63.0342,8726.76,36658,25785,69545,35287.2,19666,14135,36455,18958.9
150,7.15802,12.2448,21.8449,5.75521,4.99609,0.124878,8.64691,0,48.3587,60.7708,8787.53,36079,25785,69545,35292.5,19358,14135,36455,18961.5
151,6.93933,11.8952,21.1131,5.33997,5.23588,0.121676,8.49484,0,48.4803,59.14,8846.67,35660,25785,69545,35295,19142,14135,36455,18962.7
152,6.69968,11.8493,21.5437,5.02026,5.53562,0.122227,6.533,0,48.6026,57.3038,8903.97,34891,25785,69545,35292.3,18747,14135,36455,18961.3
153,6.6114,11.6638,20.7727,6.24608,5.00401,0.120604,8.89326,0,48.7232,59.3119,8963.28,34117,25785,69545,35284.6,18357,14135,36455,18957.4
154,6.4417,11.1916,19.5366,8.00076,4.71893,0.115522,7.03866,0,48.8387,57.0438,9020.33,33908,25785,69545,35275.7,18247,14135,36455,18952.8
155,6.41127,11.2355,19.5353,8.14738,4.38698,0.115604,8.53213,0,48.9543,58.3642,9078.69,33938,25785,69545,35267.1,18260,14135,36455,18948.3
156,6.4268,11.0089,19.5768,7.06806,4.04264,0.11349,7.64549,0,49.0678,55.8821,9134.57,33334,25785,69545,35254.7,17950,14135,36455,18941.9
157,6.29298,10.8538,18.9906,6.06791,4.54527,0.1137,7.462,0,49.1815,54.3263,9188.9,33696,25785,69545,35244.7,18137,14135,36455,18936.8
158,6.25046,10.845,18.7209,5.27864,4.00841,0.116805,6.42308,0,49.2983,51.6433,9240.54,33624,25785,69545,35234.5,18097,14135,36455,18931.4
159,6.21265,11.0828,18.6736,4.97923,4.50406,0.112253,6.73239,0,49.4105,52.2969,9292.84,33718,25785,69545,35224.9,18127,14135,36455,18926.4
160,6.2205,11.0657,18.6456,5.03786,4.0282,0.112428,6.11289,0,49.523,51.2232,9344.06,33649,25785,69545,35215.1,18107,14135,36455,18921.3
161,6.26245,11.0472,18.9862,5.19017,4.38885,0.112999,7.22574,0,49.636,53.2136,9397.28,33834,25785,69545,35206.5,18198,14135,36455,18916.8
162,6.26162,10.9268,19.1189,5.48261,4.69644,0.111476,6.20698,0,49.7474,52.8048,9450.08,33462,25785,69545,35195.7,18006,14135,36455,18911.1
163,6.30779,11.0494,19.0004,5.53982,3.98394,0.11135,7.07226,0,49.8588,53.0649,9503.15,33063,25785,69545,35182.7,17807,14135,36455,18904.4
164,6.29942,10.7973,19.0167,5.52168,3.91841,0.110059,6.94999,0,49.9689,52.6136,9555.76,32611,25785,69545,35167,17592,14135,36455,18896.4
165,6.32887,10.6943,18.8802,5.46202,4.12327,0.10928,6.79743,0,50.0781,52.3954,9608.16,32186,25785,69545,35148.9,17390,14135,36455,18887.2
